protein,ADOL,AGED,CHLD,INFT,MDAG
sodium-dependent_noradrenaline_transporter,0.05250968440343284,0.046414489310304716,0.05418580663754002,0.032577311965218875,0.058263236265345394
inorganic_pyrophosphatase,0.020623559952909275,0.02641818522053252,0.03565662679494382,0.032944933099205355,0.038042639701471
interferon_regulatory_factor_1,0.05806133195413013,0.06497827441918085,0.058717598850356656,0.04478855165674767,0.0712229615783881
endoglin,0.06629236379836821,0.08651366599467186,0.05894642822427833,0.07233363245767395,0.09257674469044515
stathmin,0.053224140265308036,0.07270870960387062,0.047927820484074735,0.030591910368184375,0.07685763071380348
"arachidonate_12-lipoxygenase,_12r-type",0.0,0.0,0.0211823184879806,0.02210783169231561,0.02684526333225878
collagen_alpha-5(iv)_chain,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
solute_carrier_family_15_member_2,0.0,0.0,0.01446050759903741,0.0,0.0
uromodulin,0.061819535352395885,0.06315234547557197,0.059855585988878975,0.03717223543242549,0.06854798367293811
tetraspanin-1,0.008888502312591943,0.025014891547984378,0.0,0.0,0.031589187705179364
phosphatidylcholine_transfer_protein,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
"aconitate_hydratase,_mitochondrial",0.04128559390087563,0.04567174238961238,0.03798286397193566,0.03711676795412919,0.04756199886767073
insulin-induced_gene_2_protein,0.008889060497880404,0.013212474284522897,0.0,0.0,0.028986446027390086
sclerostin,0.06596079174506815,0.10127400977449295,0.061970559944531045,0.0435700955956284,0.10542236402245693
dna_topoisomerase_1,0.03897584022494392,0.04936744896723213,0.04287138696592723,0.02658613114082297,0.049519203449799765
single-minded_homolog_2,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
d(3)_dopamine_receptor,0.04071701981412296,0.04563319364370926,0.02105879837809027,0.0,0.05537239645201343
protein_s100-p,0.0,0.01321449149581427,0.0,0.0,0.016159652661909843
g_protein-coupled_receptor_kinase_6,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
hepatitis_a_virus_cellular_receptor_2,0.06123906443043713,0.08167232970537955,0.052240443814061274,0.020654724273713766,0.0923463438528702
gdnf_family_receptor_alpha-3,0.0,0.008336863944002253,0.0,0.0,0.016159307197816386
grb2-associated-binding_protein_2,0.017774300059794104,0.028865789155692448,0.0,0.0,0.03079150724047319
"spectrin_beta_chain,_non-erythrocytic_1",0.0,0.0,0.0,0.015090845904113259,0.00807863362108701
interleukin-22_receptor_subunit_alpha-2,0.0,0.032585365607668795,0.0,0.0,0.042829174391632946
c-c_chemokine_receptor_type_6,0.01777789350512962,0.02771101165441959,0.018241660770927513,0.01903891565929551,0.024240828968358365
cathepsin_f,0.0,0.023411704486338135,0.0,0.009518452989352673,0.026853273604993393
nestin,0.0830872614497473,0.09340925276512566,0.08433690558784424,0.0734020639010699,0.09823169364146997
sodium/hydrogen_exchanger_6,0.0,0.0,0.01445952728749331,0.009520560096985731,0.0
estrogen_receptor,0.062290976633894754,0.2008278311768398,0.044835307043878454,0.039011569998123635,0.21042739796995868
angiopoietin-like_protein_8,0.057018248257936215,0.053019309632930466,0.048321068359198624,0.028074470995365766,0.07283177886242477
urea_transporter_2,0.0,0.0,0.0,0.0,0.008078829764618557
alpha-2-macroglobulin_receptor-associated_protein,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
myosin_light_chain_6b,0.0,0.013214874231838588,0.0,0.0,0.0080786564503805
calcium-binding_mitochondrial_carrier_protein_aralar2,0.04792898876205225,0.03937882233770789,0.05658418513867107,0.07700671244709996,0.04811076943295268
tumor_necrosis_factor_receptor_superfamily_member_25,0.033854833590474476,0.02154189881482351,0.036527543339292395,0.03522716514683156,0.02683976631218347
carbohydrate_deacetylase,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
ribonuclease_4,0.0,0.0,0.0,0.0,0.008078829764618557
aldehyde_oxidase,0.03379149909938541,0.03966254729140339,0.03874692055236175,0.03809460951680768,0.046047123294219984
carboxypeptidase_m,0.014089500454937124,0.016673083282652858,0.014456954244971095,0.009518230264159419,0.02685568631362017
guanine_nucleotide_exchange_factor_vav3,0.0,0.02341352296913892,0.0,0.0,0.022686494248368022
inosine-5'-monophosphate_dehydrogenase_1,0.0,0.023407887802040086,0.00911891958918766,0.0,0.03436723033719728
biliverdin_reductase_a,0.028162743813554283,0.044227639047187836,0.027340417554949432,0.0,0.03433860198849845
"cmp-n-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase_2",0.0,0.03608476203414227,0.0,0.0,0.03495629823413483
corticoliberin,0.07701804051452345,0.07431750505808343,0.06653336104444034,0.0657083147684104,0.09169514956796693
plasma_membrane_calcium-transporting_atpase_3,0.0,0.028852462051938296,0.021177425399517346,0.02857209416422658,0.025612519965527325
tumor_necrosis_factor_ligand_superfamily_member_15,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
growth/differentiation_factor_8,0.06326402466744106,0.07984480263164519,0.05548566601226376,0.05069876087322601,0.08301928532900715
thiamine_transporter_1,0.017779395683785917,0.016671602855619822,0.021180753818253475,0.024624072689582544,0.016154951023618858
adipocyte_enhancer-binding_protein_1,0.0,0.013214547618568363,0.0,0.00952036214637602,0.012805016891514245
"glycine_amidinotransferase,_mitochondrial",0.02064405719458338,0.021552187925037086,0.023587547294027584,0.0,0.025619849521167855
udp-glucuronosyltransferase_1-10,0.0,0.0,0.0,0.015092004940097901,0.0
a_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_7,0.0,0.04745061972167798,0.0,0.0,0.051433110504788236
beta-ala-his_dipeptidase,0.03383206891483192,0.03827320796678461,0.0407170404390655,0.02668497077496445,0.04048488395633967
zinc_finger_protein_132,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
tnfaip3-interacting_protein_2,0.0,0.013214274569263941,0.0,0.0,0.01280483978092903
amyloid-like_protein_2,0.0,0.02884745936549834,0.0,0.0,0.028974104015652823
proteasome_subunit_alpha_type-4,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
myopalladin,0.017778830316496474,0.023406986074222397,0.009120203830494663,0.0,0.030781827813968793
sodium_bicarbonate_cotransporter_3,0.014089530327982392,0.016673118633499632,0.018244332599918724,0.0150884539775465,0.02424682525182242
ectonucleotide_pyrophosphatase/phosphodiesterase_family_member_2,0.024817719990036492,0.054014714215620305,0.032550066798401944,0.02198124413307729,0.053551527902093166
metalloproteinase_inhibitor_2,0.07285578879548757,0.11481785885931409,0.06311545726584414,0.05314263216435965,0.12259033509578729
transcription_factor_iiia,0.008890594840718401,0.0,0.009122378844217457,0.009520511476203548,0.008078583494802963
histone-lysine_n-methyltransferase_ezh1,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
collagen_and_calcium-binding_egf_domain-containing_protein_1,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
endothelial_protein_c_receptor,0.047914520005919635,0.05169589497074513,0.049516957374726445,0.04458247298476701,0.054588751501842676
kinesin-like_protein_kif22,0.0,0.0,0.0,0.0,0.008078829764618557
atp-binding_cassette_sub-family_g_member_1,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
laminin_subunit_alpha-3,0.0,0.0,0.0,0.015090933364325883,0.0
apolipoprotein_e,0.07532982109742369,0.17883441081790366,0.06571025922567943,0.05056447172039568,0.15858128280361516
cell_surface_a33_antigen,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
barrier-to-autointegration_factor,0.008890220606387651,0.013214198640412128,0.014459810422947323,0.009520110726613164,0.008078243440696149
sterol_regulatory_element-binding_protein_2,0.04437298629733263,0.051004843057763836,0.028729558230670797,0.014981274507227338,0.05809750570818404
"pyruvate_dehydrogenase_e1_component_subunit_beta,_mitochondrial",0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
seipin,0.04284127530743588,0.03168871899484129,0.047391840514484605,0.03157132516699361,0.03365668650393665
lymphatic_vessel_endothelial_hyaluronic_acid_receptor_1,0.05250343549882161,0.07037555508860846,0.04812352595840989,0.049225599832416415,0.07171810361208811
nardilysin,0.014086865573045228,0.02769919178244907,0.01445418017634365,0.0,0.03552658007186474
histone_deacetylase_11,0.0,0.0,0.0,0.0,0.008078829764618557
heterogeneous_nuclear_ribonucleoprotein_h,0.022981411620131113,0.025014090109699173,0.021176971709005264,0.015084939909801524,0.029916687314010395
complement_component_c6,0.014091497196311179,0.0,0.021189446946404244,0.009519579172464368,0.008077792393020424
phosphomannomutase_1,0.0,0.0,0.009122512194247862,0.009520650646097334,0.0
retinal-specific_atp-binding_cassette_transporter,0.00889083895370241,0.0,0.0,0.0,0.0
solute_carrier_family_40_member_1,0.017766986547643707,0.032599041029157415,0.014445048055301318,0.02209576486734207,0.03760448816051153
eukaryotic_translation_initiation_factor_3_subunit_h,0.0,0.03258691198607603,0.009116826958649165,0.0,0.040104361100337334
selenoprotein_p,0.042880334470358474,0.05822830523315518,0.040923405187862555,0.026423634996250403,0.06146424208389558
muscleblind-like_protein_2,0.0,0.0,0.009122455421271793,0.0,0.01280532523450901
cyclin-t1,0.00888917349885702,0.016674413112342606,0.0,0.009518989429395061,0.02685292170432702
syndecan-4,0.03993995745825972,0.05807544527268054,0.03129791564899015,0.044001954960359455,0.059793217481219
alpha-2a_adrenergic_receptor,0.030768377671413816,0.026413101004934485,0.03569915228863488,0.0,0.03434470173584257
gap_junction_alpha-4_protein,0.014080132584646373,0.03177122845703993,0.0,0.0,0.03761520411375068
monocarboxylate_transporter_12,0.0,0.01667584555740257,0.0,0.0,0.016158896727772584
mkl/myocardin-like_protein_2,0.008890484923944085,0.013214591515330481,0.0,0.0,0.012805059427876188
myosin-10,0.008889379842789733,0.02155536146571533,0.009121132170446036,0.009519210393212962,0.02088863218896193
inositol_polyphosphate_multikinase,0.008890169015144578,0.016676280513157872,0.0,0.0,0.016159200762036505
fibroblast_growth_factor-binding_protein_2,0.04135580857685253,0.03173537845623295,0.03269472785123638,0.03413041667746914,0.03368517172841912
wd_repeat-containing_protein_7,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
"nuclear_factor_of_activated_t-cells,_cytoplasmic_1",0.050671019088277015,0.05123399692972966,0.05427831653795609,0.04395711328471822,0.056221572662135046
t-cell_differentiation_antigen_cd6,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
beta-catenin-interacting_protein_1,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
synaptopodin-2,0.0,0.04617850641045214,0.0,0.0,0.04499488976800768
killer_cell_immunoglobulin-like_receptor_3ds1,0.0,0.02340832227703416,0.0,0.0,0.02268250378898592
cytochrome_p450_2j2,0.008889898235069239,0.013213719475852991,0.009121664077573543,0.0,0.02088985032856758
atypical_chemokine_receptor_2,0.0,0.01667590769952081,0.0,0.009519842650402286,0.0187619739763918
heat_shock_70_kda_protein_6,0.0,0.0,0.0,0.0,0.008078829764618557
"nacht,_lrr_and_pyd_domains-containing_protein_3",0.058739328976603285,0.04313455305988717,0.06505264680302171,0.057292162804995404,0.05438856646014989
ephrin_type-b_receptor_2,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
nectin-2,0.0,0.03926111117545359,0.0,0.009511966815692519,0.038480526651715544
ribose-5-phosphate_isomerase,0.00889067945427098,0.0,0.0,0.009520602084797552,0.008078660380282678
cugbp_elav-like_family_member_2,0.014091539188948975,0.008336056012803465,0.00912151270994773,0.00951960754079419,0.020889503676134326
tribbles_homolog_2,0.0318861940285617,0.016665802360266203,0.03272033775609331,0.03162342614086414,0.029901936357147347
mrna_decay_activator_protein_zfp36,0.008880515020479277,0.03481658621968065,0.0,0.0,0.03895749591761614
dual_specificity_protein_phosphatase_2,0.0,0.00833699234126106,0.0,0.00952067680897472,0.0
cyclin-dependent_kinase_9,0.008889203990081347,0.021557492947408025,0.009120951733134987,0.00951902208098433,0.020888218962999052
natural_cytotoxicity_triggering_receptor_1,0.05797150086269631,0.06357107197117001,0.051546244375961295,0.04947340462275602,0.06981895963190174
dihydropyrimidinase-related_protein_5,0.024913744763398585,0.043620546317594364,0.014425781558801715,0.0,0.04430436566605178
dystrophin,0.1124870275698599,0.05380182851147879,0.15277400689200493,0.08188500966214239,0.07475519849514205
p2y_purinoceptor_13,0.01409166439098098,0.01667564401828667,0.0,0.0,0.018761677310054823
myc_proto-oncogene_protein,0.028175454859898686,0.03609242768624413,0.025595364851015667,0.015069943403223238,0.036611375267890885
complement_c5,0.029532171242122447,0.03175335954347809,0.02891155991479919,0.02459252381447695,0.037595938451713266
"solute_carrier_family_2,_facilitated_glucose_transporter_member_4",0.03354117086005773,0.0508645334189102,0.03441158323810621,0.03690223485549405,0.06492561805534691
far_upstream_element-binding_protein_1,0.0,0.01936210834129734,0.0,0.0,0.02088936915022958
matrix_metalloproteinase-19,0.04013983377848346,0.04769134937775956,0.03934983457028597,0.03281266301815962,0.05279229965966776
cad_protein,0.020638140798779236,0.02885490433662992,0.0,0.0,0.03372340859282249
sodium_channel_protein_type_1_subunit_alpha,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
peptidyl-prolyl_cis-trans_isomerase-like_2,0.024951002291719777,0.02769534960635954,0.009115336562378043,0.0,0.04012842107148617
growth_arrest-specific_protein_6,0.01776616283677192,0.02989713645137656,0.0,0.015075296792934739,0.04054245127214316
protein_lin-7_homolog_b,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
vesicle-associated_membrane_protein_3,0.0,0.008336861113053025,0.009122393669978213,0.0,0.012805238553307355
melanocortin-2_receptor_accessory_protein_2,0.008890591037061173,0.0,0.009122374941396234,0.0,0.012805212263720578
cleft_lip_and_palate_transmembrane_protein_1,0.0,0.0166765422600509,0.009122085092883253,0.0,0.012804805399087533
anoctamin-7,0.0,0.027704427285155146,0.0,0.0,0.027960819199712373
zinc_transporter_1,0.0,0.03972105747583051,0.014450099255174605,0.015080989676585709,0.03157618375991402
zinc_finger_protein_gli1,0.03181565065182016,0.04290469499233213,0.03469487793025436,0.03156784183747096,0.044836613706844726
atp-binding_cassette_sub-family_a_member_1,0.008866970893571798,0.04360552361120974,0.02555772232677158,0.022052015108290555,0.04561804917798398
btb/poz_domain-containing_adapter_for_cul3-mediated_rhoa_degradation_protein_3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
protein_phosphatase_1_regulatory_subunit_12a,0.0,0.021558150009286965,0.0,0.0,0.020888855625733123
intermediate_conductance_calcium-activated_potassium_channel_protein_4,0.02809390795864115,0.04640105164464931,0.02727597900849916,0.02452237764959432,0.055007330497238785
hcls1-associated_protein_x-1,0.017743695366130744,0.04696641894733333,0.02354106073341611,0.02206679898340824,0.04831994463547161
ankyrin_repeat_domain-containing_protein_1,0.017779261126006203,0.023410802161156853,0.014455027624646372,0.009516961807777004,0.02796946612924414
"methylcrotonoyl-coa_carboxylase_beta_chain,_mitochondrial",0.0,0.0,0.014458878378463654,0.0221169203226555,0.0
histone-binding_protein_rbbp7,0.0,0.013214274569263941,0.0,0.0,0.01280483978092903
cd40_ligand,0.06516508742594049,0.08232355526231884,0.07041099798695971,0.06751809712763628,0.08966871298214862
ataxin-2,0.0407353311966275,0.0491208806333302,0.03638691527826544,0.0,0.050908642884961164
sodium-dependent_lysophosphatidylcholine_symporter_1,0.0,0.0,0.0,0.0,0.008078829764618557
ruvb-like_2,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
melanoma_inhibitory_activity_protein_3,0.0,0.008337093589256286,0.0,0.0,0.0
c-x-c_motif_chemokine_5,0.008890469742384178,0.00833673025731115,0.0,0.0,0.01615974737839791
insulin,0.17220707871514065,0.16903587791439798,0.16374369828537708,0.13757899344997077,0.18030703849020877
heat_shock_cognate_71_kda_protein,0.040293332890586245,0.028832697419364017,0.021155713062199776,0.0,0.04013010836761924
sphingosine_1-phosphate_receptor_3,0.0,0.016675951503519384,0.009121761948476841,0.0,0.01876202326003477
ankyrin-2,0.0390537491339767,0.04318212033786524,0.040720674527092875,0.009498628349562629,0.04215229767342082
26s_protease_regulatory_subunit_8,0.008890778769108801,0.008337020036425204,0.0,0.0,0.0
profilin-2,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
eukaryotic_translation_initiation_factor_4e,0.05214829138986573,0.07956371523831253,0.05232469476999853,0.01435195022731872,0.08453193368323496
sodium-dependent_phosphate_transporter_2,0.00888779165935853,0.02990328341901697,0.0,0.0,0.03078311010843442
o-acetyl-adp-ribose_deacetylase_macrod2,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
dipeptidyl_peptidase_1,0.05156802390516555,0.04559206658123125,0.05841912452993616,0.03384029349231013,0.05416995467082513
anosmin-1,0.029557372621980015,0.025011243128519073,0.018241710461754834,0.0,0.025612073247922956
protein_phosphatase_1_regulatory_subunit_1a,0.008890254595372779,0.013214249160778376,0.009122029728438551,0.0,0.016159356316794396
structural_maintenance_of_chromosomes_protein_3,0.0,0.01667642762849582,0.0,0.0,0.016159343315783982
filaggrin,0.07783448974998246,0.07331159645700976,0.07849185930551773,0.07255023595442264,0.08131193477755654
protein_pml,0.03293402071597698,0.034121564639544716,0.01822756440549519,0.01507351533534634,0.032340721312535854
rho-associated_protein_kinase_1,0.029520737179639517,0.035444644325704995,0.0,0.0,0.04221616545458759
plastin-1,0.0,0.0,0.0,0.0,0.008078829764618557
receptor-type_tyrosine-protein_phosphatase_beta,0.0,0.02771172271656179,0.0,0.009518785895054968,0.024239851160459958
heparan_sulfate_glucosamine_3-o-sulfotransferase_1,0.008890778769108801,0.008337020036425204,0.0,0.0,0.0
cap-gly_domain-containing_linker_protein_1,0.0,0.0,0.0,0.04119234703607054,0.008076979194332758
serine/threonine-protein_kinase_wnk4,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
c-c_motif_chemokine_18,0.022956624129995676,0.03667903871293117,0.03473646927393732,0.019015054236912257,0.0385033614440603
age-related_maculopathy_susceptibility_protein_2,0.0,0.019361817192301352,0.0,0.0,0.01876124863083675
mothers_against_decapentaplegic_homolog_7,0.05801434615765326,0.07460472613865927,0.04862269501141517,0.04396260451614939,0.08110197812455755
rna-binding_protein_musashi_homolog_2,0.020644748252655675,0.02341089153945308,0.009119012431914384,0.0,0.02796957291171199
e3_sumo-protein_ligase_pias4,0.008890292352135697,0.01321430528147406,0.009122068469546593,0.009520187555692642,0.012804782064664658
u1_small_nuclear_ribonucleoprotein_70_kda,0.029527427470948924,0.03924650800055765,0.0,0.0,0.04154482440137984
glycogen_synthase_kinase-3_beta,0.032858105661322516,0.042900900646951075,0.023519390232359966,0.022046485600078106,0.047011222960277266
methyl-cpg-binding_domain_protein_5,0.0,0.0,0.009122271926782692,0.015091861309547127,0.0
protein_phosphatase_slingshot_homolog_2,0.0,0.00833699234126106,0.0,0.00952067680897472,0.0
hemoglobin_subunit_beta,0.08349341419393162,0.062271511572568945,0.09946110670051524,0.08386359095658996,0.0744960123126331
3-phosphoinositide-dependent_protein_kinase_1,0.008887777703610246,0.026444905983582796,0.0,0.0,0.02685488595995729
angiotensinogen,0.07122894804429608,0.08830593626592477,0.05887682470720556,0.05250307877530772,0.1071613026063168
gelsolin,0.05952223802737391,0.0812600578117439,0.06101902018493647,0.054338545670847525,0.08255196373142039
bh3-interacting_domain_death_agonist,0.008889620119014913,0.01667525088753261,0.00912137871083986,0.00951946769349492,0.020889196799967456
apelin_receptor,0.028169703790009278,0.0341050392999629,0.014437476619108843,0.0,0.04226542448779534
plexin-a2,0.014090866861530556,0.016674889736394593,0.0,0.0,0.02088884580892992
cdk5_regulatory_subunit-associated_protein_2,0.0,0.008337093589256286,0.0,0.0,0.0
histone_h3.3,0.034755359190041975,0.024975510543153744,0.044536148381034285,0.024578423180317884,0.02987180675051682
cyclin-t2,0.0,0.013214063714881123,0.0,0.0,0.016159197869630715
dachshund_homolog_2,0.017777931567801823,0.027698718806975185,0.027372425253646304,0.0,0.030777414603660996
y-box-binding_protein_3,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
caspase-1,0.06384980720912833,0.07616564785380835,0.053245934766630594,0.04654921326223333,0.08331125938733262
protein_kinase_c_eta_type,0.0,0.0,0.0,0.0,0.01615859527600771
alpha-2-hs-glycoprotein,0.06856993610369556,0.10380241470240975,0.061710798342061335,0.052278376800187695,0.11555196159191428
delta(24)-sterol_reductase,0.04405909384157382,0.04993515674573711,0.009092372866626678,0.009489195932430796,0.0472893699911162
neudesin,0.0,0.0,0.009122570110257047,0.0,0.008078752875914726
caax_prenyl_protease_2,0.014090725553318584,0.008335574694751687,0.021188286623407663,0.009519057885303854,0.018760427339236635
protein_polybromo-1,0.008889777944536643,0.023410417021505394,0.0,0.0,0.022684069458508895
glutathione_s-transferase_mu_1,0.03899596229170979,0.0462274076982188,0.031438390042034,0.028442240726492193,0.0519289106732481
histone_deacetylase_3,0.008886657596023008,0.025019746929937654,0.014454015240050432,0.009516295269754073,0.03079614410325873
nuclear_transcription_factor_y_subunit_alpha,0.0,0.016674866573962582,0.014458265714873063,0.0,0.02088881679305764
tumor_necrosis_factor_receptor_superfamily_member_6,0.00888939651474229,0.02155795984512182,0.0,0.0,0.020888671365405165
nadph--cytochrome_p450_reductase,0.0,0.035455168630830265,0.009117852519013231,0.0,0.034348689379048926
fibroblast_growth_factor_receptor_substrate_2,0.0,0.016675381022920058,0.0,0.0,0.022689622582547385
glutathione_s-transferase_mu_4,0.014087104711533342,0.025020579156041396,0.00911864225402618,0.015085856389031716,0.02898817372150621
transforming_growth_factor_beta-3,0.04544224688114017,0.05488126127568099,0.042648180647349494,0.038650741599235504,0.05840657350809171
junctional_adhesion_molecule_c,0.030714741694745317,0.04617807053241928,0.009105697510706664,0.03014968474141943,0.04641933610108146
annexin_a6,0.02491948481285425,0.04288622765953724,0.02557477321795397,0.009498925319686097,0.04507700434619635
adenosine_receptor_a3,0.00889059669423857,0.013214757647864062,0.0,0.0,0.008078585179034188
calpain-10,0.0368405628108628,0.05340837011574134,0.044103063153387544,0.0,0.05982881023434093
cd276_antigen,0.059706442963619856,0.07979637732943574,0.06298291376531635,0.05731805685721146,0.08667972997813253
interferon-related_developmental_regulator_1,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
solute_carrier_organic_anion_transporter_family_member_2b1,0.0,0.0,0.0,0.0,0.030769634863373887
alpha-n-acetylglucosaminidase,0.024961800414738864,0.0,0.03381564698490655,0.02673621363216556,0.008072711222164136
mitogen-activated_protein_kinase_14,0.008889812661701727,0.016675612061302265,0.0,0.0,0.02088964924473151
atp-binding_cassette_sub-family_d_member_4,0.0,0.0,0.0,0.0,0.008078829764618557
proteasome_assembly_chaperone_1,0.04865424012575493,0.0699739444665041,0.04451201621568339,0.04007705232301695,0.07329029177094065
exostosin-1,0.020646090269284302,0.02155462803635498,0.009120226211487854,0.0,0.024245726795488504
protocadherin-9,0.0,0.0,0.009122570110257047,0.0,0.008078752875914726
partitioning_defective_3_homolog,0.017736143290876572,0.04477974492033694,0.02554708099044362,0.030122415171194895,0.04952182069283193
14-3-3_protein_eta,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
glioma_pathogenesis-related_protein_1,0.014092433358223752,0.013214338657327454,0.0,0.0,0.012804814406170309
interleukin-7_receptor_subunit_alpha,0.033846744961121125,0.026396569104994185,0.03375795175610126,0.04376618588857235,0.03550109071988476
receptor-type_tyrosine-protein_phosphatase_o,0.014090344818794582,0.021555841346583324,0.014457820629815071,0.009518800678252363,0.02088677883845115
neurogenic_locus_notch_homolog_protein_4,0.017768784975241723,0.03547357135195483,0.014446496940938048,0.022097386163741493,0.033724353207931046
swi/snf-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_b_member_1,0.042749581117624814,0.03773241588341047,0.0619705453555075,0.06842414055990248,0.04284385969523812
gephyrin,0.04229995616433386,0.048138508974784104,0.037240511677774146,0.02847984809969092,0.048862102202399525
4-trimethylaminobutyraldehyde_dehydrogenase,0.0206416415729726,0.02154966604038909,0.018240483030665038,0.019038059547904527,0.029923786994945658
interferon-inducible_protein_aim2,0.024959981019625214,0.02990990666541339,0.0,0.009512897656209524,0.03374171690370714
dna-binding_protein_satb1,0.00886996842913284,0.04395780827893363,0.0,0.0,0.04376468710140514
attractin,0.02298172229329531,0.0,0.02738146691080823,0.009518444701916757,0.024238982302710828
glucokinase,0.07185365988161296,0.06248205874354229,0.07331570324148765,0.06851157307810991,0.07439772172437173
high_affinity_nerve_growth_factor_receptor,0.05979964458969943,0.06954661120637853,0.06942283792254812,0.07047291592630084,0.07251304946581709
eukaryotic_translation_initiation_factor_3_subunit_f,0.0,0.03923895060352804,0.0,0.0,0.03846669757788957
"glutamate_receptor_ionotropic,_nmda_3a",0.0,0.0,0.0,0.0,0.008078829764618557
pancreatic_triacylglycerol_lipase,0.05290415552548261,0.05136846678882447,0.04986681793023114,0.05939885473506757,0.05797041828817579
ring_finger_protein_219,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
cadherin-related_family_member_5,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
activin_receptor_type-2a,0.02297324084169929,0.02643051551314819,0.0,0.009514931900440069,0.03711494489531948
disks_large_homolog_2,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
5-hydroxytryptamine_receptor_2b,0.022974669531604434,0.03411935676142788,0.014446790087330205,0.0,0.03554730936401737
receptor-type_tyrosine-protein_phosphatase_u,0.03475290685733088,0.016673612430462236,0.0,0.015089663499554979,0.0
sorting_nexin-16,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
regulator_of_g-protein_signaling_16,0.022978442813682894,0.030865623273656204,0.02358031561035312,0.019034449964101256,0.030779101864244353
calcium-binding_protein_1,0.008887968864044199,0.01935835209243644,0.0,0.0,0.0323540773925058
"single-stranded_dna-binding_protein,_mitochondrial",0.0,0.0,0.0,0.022115860407083604,0.0
glypican-5,0.02297993002821023,0.02643538584722522,0.025614303710321445,0.009515187186859573,0.028980925533951915
spondin-2,0.014072177996028962,0.042165364111216894,0.0,0.0,0.04312366684824201
interleukin-4_receptor_subunit_alpha,0.0423125777227755,0.04281889245972582,0.04486450346899139,0.026631249736500162,0.04526517213442407
caldesmon,0.05739206739388665,0.07005321450053825,0.053823286122933967,0.048220794600080344,0.07465763411187894
e3_ubiquitin-protein_ligase_mdm2,0.0,0.025025144740266486,0.0,0.0,0.024247074615429885
wnt1-inducible-signaling_pathway_protein_2,0.008881822302780035,0.040576870432118696,0.009113377600101313,0.0,0.040106423116766356
histone_deacetylase_1,0.014060266167630162,0.04293986359179868,0.009101269551438706,0.0,0.04405639340865127
ras_gtpase-activating_protein_1,0.04711872163499279,0.054778719711398395,0.05123348953840457,0.048291965466716096,0.057531049207654235
cyclic_amp-dependent_transcription_factor_atf-7,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
nf-kappa-b_inhibitor_alpha,0.05389251890370657,0.06050048629677702,0.05282983155644952,0.05017003869641403,0.06572012303576914
gasdermin-a,0.008889943016892492,0.008336236338713924,0.02118841206250695,0.009519813469340542,0.008077991204489902
growth_arrest_and_dna_damage-inducible_proteins-interacting_protein_1,0.03187961164473476,0.029890343622293345,0.032712091029582335,0.0,0.028962697738525823
nuclease-sensitive_element-binding_protein_1,0.04554029330851954,0.051683692030571264,0.036303171052401204,0.03142854652846645,0.05410382023642441
cell_cycle_checkpoint_control_protein_rad9a,0.0,0.019356950977782315,0.0,0.00951905300426647,0.030779985816360093
pyridoxal_kinase,0.028173607292548093,0.033361862877225874,0.03476120345678391,0.026705261452035618,0.03607211834607926
dna_repair_protein_rad50,0.0,0.028847829286678433,0.014458694912209346,0.0,0.027952699724298934
fidgetin,0.0,0.008336965924710053,0.009122508357410767,0.0,0.008078698188915507
